3.9464285714285716,0.9528086837110074,0.8,1.6,4
3.84,1.1019981851164729,0.8,1.6,2
4.2727272727272725,0.9300611668619883,0.8,1.6,4
4.40625,0.8609360821222444,0.8,1.6,4
3.607142857142857,0.9761178834797463,0.8,1.6,2
4.44,0.5713142742834278,0.8,1.6,5
3.975,0.9079509898667439,0.8,1.6,3
3.75,0.6614378277661477,0.8,1.6,4
2.272727272727273,1.052348809344566,0.8,1.6,3
4.333333333333333,0.8761716542303613,0.8,1.6,3
4.2727272727272725,0.6165754530113879,0.8,1.6,4
4.029411764705882,0.7853547013422758,0.8,1.6,2
3.933333333333333,1.339983416149452,0.8,1.6,4
3.909090909090909,0.6680426571226848,0.8,1.6,3
4.378378378378378,0.865287059112547,0.8,1.6,4
4.175438596491228,1.1565648929017203,0.8,1.6,4
4.25,0.6614378277661477,0.8,1.6,5
4.7,0.45825756949558405,0.8,1.6,4
3.7954545454545454,1.139767628919985,0.8,1.6,3
3.8,0.7483314773547881,0.8,1.6,3
4.0,0.7601169500660919,0.8,1.6,3
3.5714285714285716,0.9035079029052513,0.8,1.6,4
4.117647058823529,1.0782531046954917,0.8,1.6,3
4.352941176470588,0.5882352941176471,0.8,1.6,4
4.225,0.8511022265274601,0.8,1.6,4
3.923076923076923,0.8284868934053083,0.8,1.6,2
4.327272727272727,0.7640691414345707,0.8,1.6,5
4.476190476190476,0.8329931278350429,0.8,1.6,5
3.803921568627451,0.9905357600247128,0.8,1.6,2
4.230769230769231,0.8461538461538459,0.8,1.6,5
3.59375,1.19528696868158,0.8,1.6,3
4.34,0.9297311439335568,0.8,1.6,5
3.5,1.1902380714238083,0.8,1.6,5
4.032258064516129,0.9994795732148172,0.8,1.6,5
3.7222222222222223,0.9891385452647142,0.8,1.6,4
4.217391304347826,0.9760845356801585,0.8,1.6,5
4.088235294117647,0.8177316926151673,0.8,1.6,5
4.230769230769231,0.6965680875490319,0.8,1.6,5
4.130434782608695,1.2616189676997311,0.8,1.6,5
3.8125,1.0734727523323542,0.8,1.6,2
3.55,0.9987492177719091,0.8,1.6,3
3.9393939393939394,0.9828651357713245,0.8,1.6,4
4.1,0.7681145747868608,0.8,1.6,3
3.8947368421052633,0.7877173445839877,0.8,1.6,3
4.166666666666667,0.37267799624996495,0.8,1.6,5
4.166666666666667,0.6871842709362768,0.8,1.6,4
4.142857142857143,0.9604420750840921,0.8,1.6,4
4.2727272727272725,1.1354541815269814,0.8,1.6,4
4.4375,0.6091746465505602,0.8,1.6,4
4.138888888888889,1.10937364153977,0.8,1.6,5
4.433962264150943,0.9216358295713069,0.8,1.6,4
3.8857142857142857,0.9493284414763514,0.8,1.6,4
3.95,0.9205976319760985,0.8,1.6,4
4.428571428571429,0.82065180664829,0.8,1.6,4
3.9565217391304346,0.907852739905265,0.8,1.6,4
4.451612903225806,0.6642342026443229,0.8,1.6,4
3.935483870967742,0.9481895778515526,0.8,1.6,5
4.0,0.6454972243679028,0.8,1.6,4
4.461538461538462,0.5704768066996664,0.8,1.6,4
3.625,0.8569568250501305,0.8,1.6,3
4.222222222222222,0.7856742013183862,0.8,1.6,3
4.105263157894737,0.9116056881941459,0.8,1.6,4
4.333333333333333,0.4714045207910317,0.8,1.6,4
3.909090909090909,0.6680426571226848,0.8,1.6,3
4.151515151515151,0.820982859645095,0.8,1.6,4
4.255813953488372,0.8916413726828284,0.8,1.6,4
